886	SOS	3	0.000128	4
887	SOT	3	0.000192	4
888	SOU	3	0.000128	4
889	SOW	3	6.4e-05	9
890	SOX	3	3.2e-05	15
891	SOY	3	6.4e-05	9
892	SPA	3	7.2e-05	7
893	SPY	3	1.6e-05	12
894	SRI	3	0.000216	4
895	STY	3	4.8e-05	9
896	SUB	3	3.2e-05	7
897	SUE	3	0.000192	4
898	SUM	3	3.2e-05	7
899	SUN	3	9.6e-05	4
900	SUP	3	3.2e-05	7
901	SUQ	3	1.6e-05	18
902	SYN	3	4.8e-05	9
903	TAB	3	0.000108	7
904	TAD	3	0.000216	6
905	TAE	3	0.000648	4
906	TAG	3	0.000162	6
907	TAJ	3	5.4e-05	15
908	TAM	3	0.000108	7
909	TAN	3	0.000324	4
910	TAO	3	0.000432	4
911	TAP	3	0.000108	7
912	TAR	3	0.000324	4
913	TAS	3	0.000216	4
914	TAT	3	0.000324	4
915	TAU	3	0.000216	4
916	TAV	3	0.000108	9
917	TAW	3	0.000108	9
918	TAX	3	5.4e-05	15
919	TEA	3	0.000648	4
920	TED	3	0.000288	6
921	TEE	3	0.000864	4
922	TEG	3	0.000216	6
923	TEL	3	0.000288	4
924	TEN	3	0.000432	4
925	TET	3	0.000432	4
926	TEW	3	0.000144	9
927	THE	3	0.000144	9
928	THO	3	9.6e-05	9
929	THY	3	2.4e-05	14
930	TIC	3	0.000108	7
931	TIE	3	0.000648	4
932	TIL	3	0.000216	4
933	TIN	3	0.000324	4
934	TIP	3	0.000108	7
935	TIS	3	0.000216	4
936	TIT	3	0.000324	4
937	TOD	3	0.000192	6
938	TOE	3	0.000576	4
939	TOG	3	0.000144	6
940	TOM	3	9.6e-05	7
941	TON	3	0.000288	4
942	TOO	3	0.000384	4
943	TOP	3	9.6e-05	7
944	TOR	3	0.000288	4
945	TOT	3	0.000288	4
946	TOW	3	9.6e-05	9
947	TOY	3	9.6e-05	9
948	TRY	3	7.2e-05	9
949	TSK	3	2.4e-05	11
950	TUB	3	4.8e-05	7
951	TUG	3	7.2e-05	6
952	TUI	3	0.000216	4
953	TUN	3	0.000144	4
954	TUP	3	4.8e-05	7
955	TUT	3	0.000144	4
956	TUX	3	2.4e-05	15
957	TWA	3	0.000108	9
958	TWO	3	9.6e-05	9
959	TYE	3	0.000144	9
960	UDO	3	0.000128	6
961	UGH	3	2.4e-05	11
962	UKE	3	4.8e-05	11
963	ULU	3	6.4e-05	4
964	UMM	3	1.6e-05	11
965	UMP	3	1.6e-05	11
966	UNS	3	9.6e-05	4
967	UPO	3	6.4e-05	7
968	UPS	3	3.2e-05	7
969	URB	3	4.8e-05	7
970	URD	3	9.6e-05	6
971	URN	3	0.000144	4
972	USE	3	0.000192	4
973	UTA	3	0.000216	4
974	UTS	3	9.6e-05	4
975	VAC	3	3.6e-05	12
976	VAN	3	0.000108	9
977	VAR	3	0.000108	9
978	VAS	3	7.2e-05	9
979	VAT	3	0.000108	9
980	VAU	3	7.2e-05	9
981	VAV	3	3.6e-05	14
982	VAW	3	3.6e-05	14
983	VEE	3	0.000288	9
984	VEG	3	7.2e-05	11
985	VET	3	0.000144	9
986	VEX	3	2.4e-05	20
987	VIA	3	0.000162	9
988	VIE	3	0.000216	9
989	VIG	3	5.4e-05	11
990	VIM	3	3.6e-05	12
991	VIS	3	7.2e-05	9
992	VOE	3	0.000192	9
993	VOW	3	3.2e-05	14
994	VOX	3	1.6e-05	20
995	VUG	3	2.4e-05	11
996	WAB	3	3.6e-05	12
997	WAD	3	7.2e-05	11
998	WAE	3	0.000216	9
999	WAG	3	5.4e-05	11
1000	WAN	3	0.000108	9
1001	WAP	3	3.6e-05	12
1002	WAR	3	0.000108	9
1003	WAS	3	7.2e-05	9
1004	WAT	3	0.000108	9
1005	WAW	3	3.6e-05	14
1006	WAX	3	1.8e-05	20
1007	WAY	3	3.6e-05	14
1008	WEB	3	4.8e-05	12
1009	WED	3	9.6e-05	11
1010	WEE	3	0.000288	9
1011	WEN	3	0.000144	9
1012	WET	3	0.000144	9
1013	WHA	3	3.6e-05	14
1014	WHO	3	3.2e-05	14
1015	WHY	3	8e-06	18
1016	WIG	3	5.4e-05	11
1017	WIN	3	0.000108	9
1018	WIS	3	7.2e-05	9
1019	WIT	3	0.000108	9
1020	WIZ	3	1.8e-05	23
1021	WOE	3	0.000192	9
1022	WOG	3	4.8e-05	11
1023	WOK	3	1.6e-05	15
1024	WON	3	9.6e-05	9
1025	WOO	3	0.000128	9
1026	WOP	3	3.2e-05	12
1027	WOS	3	6.4e-05	9
1028	WOT	3	9.6e-05	9
1029	WOW	3	3.2e-05	14
1030	WRY	3	2.4e-05	14
1031	WUD	3	3.2e-05	11
1032	WYE	3	4.8e-05	14
1033	WYN	3	2.4e-05	14
1034	XIS	3	3.6e-05	15
1035	YAH	3	3.6e-05	14
1036	YAK	3	1.8e-05	15
1037	YAM	3	3.6e-05	12
1038	YAP	3	3.6e-05	12
1039	YAR	3	0.000108	9
1040	YAW	3	3.6e-05	14
1041	YAY	3	3.6e-05	14
1042	YEA	3	0.000216	9
1043	YEH	3	4.8e-05	14
1044	YEN	3	0.000144	9
1045	YEP	3	4.8e-05	12
1046	YES	3	9.6e-05	9
1047	YET	3	0.000144	9
1048	YEW	3	4.8e-05	14
1049	YID	3	7.2e-05	11
1050	YIN	3	0.000108	9
1051	YIP	3	3.6e-05	12
1052	YOB	3	3.2e-05	12
1053	YOD	3	6.4e-05	11
1054	YOK	3	1.6e-05	15
1055	YOM	3	3.2e-05	12
1056	YON	3	9.6e-05	9
1057	YOU	3	6.4e-05	9
1058	YOW	3	3.2e-05	14
1059	YUK	3	8e-06	15
1060	YUM	3	1.6e-05	12
1061	YUP	3	1.6e-05	12
1062	ZAG	3	2.7e-05	20
1063	ZAP	3	1.8e-05	22
1064	ZAX	3	9e-06	30
1065	ZED	3	4.8e-05	20
1066	ZEE	3	0.000144	18
1067	ZEK	3	1.2e-05	25
1068	ZIG	3	2.7e-05	20
1069	ZIN	3	5.4e-05	18
1070	ZIP	3	1.8e-05	22
1071	ZIT	3	5.4e-05	18
1072	ZOA	3	7.2e-05	18
1073	ZOO	3	6.4e-05	18
1074	AAHS	4	6.48e-06	11
1075	AALS	4	1.296e-05	6
1076	ABAS	4	6.48e-06	10
1077	ABBA	4	3.24e-06	13
1078	ABBE	4	4.32e-06	13
1079	ABED	4	8.64e-06	11
1080	ABET	4	1.296e-05	10
1081	ABLE	4	8.64e-06	10
1082	ABLY	4	1.44e-06	15
1083	ABOS	4	5.76e-06	10
1084	ABRI	4	9.72e-06	10
1085	ABUT	4	4.32e-06	10
1086	ABYE	4	4.32e-06	15
1087	ABYS	4	1.44e-06	15
1088	ACED	4	8.64e-06	11
1089	ACES	4	8.64e-06	10
1090	ACHE	4	4.32e-06	15
1091	ACHY	4	7.2e-07	20
1092	ACID	4	6.48e-06	11
1093	ACME	4	4.32e-06	13
1094	ACNE	4	1.296e-05	10
1095	ACRE	4	1.296e-05	10
1096	ACTA	4	9.72e-06	10
1097	ACTS	4	4.32e-06	10
1098	ACYL	4	1.44e-06	15
1099	ADDS	4	5.76e-06	10
1100	ADIT	4	1.944e-05	8
1101	ADOS	4	1.152e-05	8
1102	ADZE	4	4.32e-06	23
1103	AEON	4	5.184e-05	6
1104	AERO	4	5.184e-05	6
1105	AERY	4	1.296e-05	12
1106	AFAR	4	9.72e-06	11
1107	AGAR	4	1.458e-05	8
1108	AGAS	4	9.72e-06	8
1109	AGED	4	1.296e-05	10
1110	AGEE	4	3.888e-05	8
1111	AGER	4	1.944e-05	8
1112	AGES	4	1.296e-05	8
1113	AGHA	4	4.86e-06	13
1114	AGIN	4	1.458e-05	8
1115	AGIO	4	1.944e-05	8
1116	AGLY	4	2.16e-06	13
1117	AGMA	4	4.86e-06	11
1118	AGOG	4	6.48e-06	10
1119	AGON	4	1.296e-05	8
1120	AGUE	4	1.296e-05	8
1121	AHEM	4	4.32e-06	15
1122	AHOY	4	2.88e-06	17
1123	AIDE	4	3.888e-05	8
1124	AIDS	4	1.296e-05	8
1125	AILS	4	1.296e-05	6
1126	AIMS	4	6.48e-06	10
1127	AINS	4	1.944e-05	6
1128	AIRN	4	2.916e-05	6
